product_id,annotated_image_name,fabric_types_clean,wear_types_clean,colors_clean,textures_clean,value_additions_clean
2204,0550000141742.jpg,Muslin,Saree,"orange,brown,white","embroidery,nakshi,printed",nakshi
2204,0550000141742_2.jpg,Muslin,Saree,"orange,yellow,pink,white","embroidery,nakshi,printed",nakshi
2204,0550000141742_1.jpg,Muslin,Saree,"orange,brown,pink,white","embroidery,nakshi,printed",nakshi
1966,0540000024653.jpg,Silk,Saree,"purple,blue,cyan,golden",,
1966,0540000024653.jpg___dress.png,Silk,Saree,"purple,blue,cyan,golden",,
1966,0540000024653_2.jpg,Silk,Saree,"purple,blue,cyan,golden",,
2368,1420000166430.jpg,Viscose Blend,Shalwar Kameez,"yellow,green,cyan,white","embroidery,printed","handloom,fringe"
2368,1420000166422_3.jpg,Viscose Blend,Shalwar Kameez,"yellow,green,cyan,white","embroidery,printed","handloom,fringe"
2368,1420000166422.jpg___full.png,Viscose Blend,Shalwar Kameez,"yellow,green,cyan,white","embroidery,printed","handloom,fringe"
3255,0410000099156.jpg,Viscose Blend,Maternity,"black,blue,cyan",embroidery,
3255,0410000099156_2.jpg,Viscose Blend,Maternity,"black,cyan",embroidery,
3255,0410000099156_2.jpg___full.png,Viscose Blend,Maternity,"black,cyan",embroidery,
775,0560000070554.jpg,Cotton,Saree,"orange,grey,black,green","nakshi,striped",nakshi
775,0560000070554_2.jpg,Cotton,Saree,"orange,grey,black,green","nakshi,striped",nakshi
775,0560000070554_1.jpg,Cotton,Saree,"cyan,green,black,orange,grey","nakshi,striped",nakshi
1188,0560000067855.jpg,Cotton,Saree,"black,blue,cyan,golden","tie dye,printed",tassels
1188,0560000067855_2.jpg,Cotton,Saree,"black,blue,cyan","tie dye,printed",tassels
1360,0550000148322.jpg,Muslin,Saree,"purple,cyan,blue","tie dye,embroidery",mirror work
1360,0550000148322_2.jpg,Muslin,Saree,"purple,cyan,blue","tie dye,embroidery",mirror work
1360,0550000148322_1.jpg,Muslin,Saree,"purple,cyan,blue","tie dye,embroidery",mirror work
1390,0550000148961.jpg,Muslin,Saree,"grey,black,white",,"baluchari,tangail"
1390,0550000148961.jpg___full.png,Muslin,Saree,"grey,black,white",,"baluchari,tangail"
1390,0550000148961_2.jpg,Muslin,Saree,"grey,black,white",,"baluchari,tangail"
7879,0460000029556.jpg,Voile,Nightwear,green,block print,
7879,0460000029556.jpg___dress.png,Voile,Nightwear,green,block print,
2304,1420000176393.jpg,Cotton,Shalwar Kameez,"orange,red","embroidery,printed,textured",
2304,1420000176393_2.jpg,Cotton,Shalwar Kameez,"orange,red,golden","embroidery,printed,textured",
1299,0550000143101.jpg,Muslin,Saree,"red,blue,cyan,golden","applique,embroidery,printed",applique
1299,0550000143101_2.jpg,Muslin,Saree,"blue,cyan,golden,black,grey","applique,embroidery,printed",applique
1299,0550000143101_1.jpg,Muslin,Saree,"blue,cyan,golden,black,grey,red","applique,embroidery,printed",applique
3035,0430000116332.jpg,Muslin,Shalwar Kameez,"brown,pink,golden","embroidery,printed",
3035,0430000116340_2.jpg,Muslin,Shalwar Kameez,"brown,pink","embroidery,printed",
3035,0430000116332_1.jpg,Muslin,Shalwar Kameez,"brown,pink,golden","embroidery,printed",
3295,0410000099299.jpg,Viscose,Maternity,"grey,black,white",screen print,
3295,0410000099299_2.jpg,Viscose,Maternity,"grey,black,white",screen print,
2678,1420000177823.jpg,Viscose,Shalwar Kameez,"orange,brown,pink,golden","embroidery,printed",
2678,1420000177823_1.jpg,Viscose,Shalwar Kameez,"pink,golden,brown,orange,red","embroidery,printed",
6615,0570000128551.jpg,Cotton,Panjabi,"purple,pink,white",screen print,
2840,1420000170599_1.jpg,Viscose Blend,Shalwar Kameez,"red,brown,golden","embroidery,printed",
2840,1420000170607_2.jpg,Viscose Blend,Shalwar Kameez,"red,brown,golden","embroidery,printed",
2840,1420000170599.jpg,Viscose Blend,Shalwar Kameez,"red,brown,golden","embroidery,printed",
1929,0540000021963.jpg,Silk,Saree,"orange,red,black",,"baluchari,tangail"
1929,0540000021963_2.jpg,Silk,Saree,"orange,red,black",,"baluchari,tangail"
1929,0540000021963_1.jpg,Silk,Saree,"red,black,golden",,"baluchari,tangail"
849,0560000071854.jpg,Cotton,Saree,"pink,blue,golden,green",,
849,0560000071854_2.jpg,Cotton,Saree,"pink,golden,green",,
849,0560000071854_1.jpg,Cotton,Saree,"pink,blue,golden,green",,
354,0560000072001.jpg,Cotton,Saree,"brown,purple,white",,tangail
354,0560000072001_2.jpg,Cotton,Saree,"purple,white",,tangail
354,0560000072001_1.jpg,Cotton,Saree,"brown,purple,white",,tangail
354,0560000072001_1.jpg___full.png,Cotton,Saree,"purple,white",,tangail
1413,0550000133993.jpg,Muslin,Saree,"grey,brown,white","embroidery,printed",
1413,0550000133993_2.jpg,Muslin,Saree,"brown,white","embroidery,printed",
1413,0550000133993_1.jpg,Muslin,Saree,"grey,brown,white","embroidery,printed",
7214,0570000122850_2.jpg,Cotton,Panjabi,"black,purple,blue",block print,
7214,0570000122850_2.jpg___full.png,Cotton,Panjabi,"black,purple,blue",block print,
7214,0570000122850_1_1.jpg,Cotton,Panjabi,"black,purple",block print,
3120,0410000107257.jpg,Viscose Blend,Maternity,"orange,brown,blue,white","wax dye,batik print,textured",
3120,0410000107257.jpg___dress.png,Viscose Blend,Maternity,"orange,brown,blue","wax dye,batik print,textured",
3120,0410000107257.jpg___full.png,Viscose Blend,Maternity,"orange,brown,blue,white","wax dye,batik print,textured",
3120,0410000107257.jpg___upper.png,Viscose Blend,Maternity,"blue,white","wax dye,batik print,textured",
3120,0410000107257_2.jpg,Viscose Blend,Maternity,"orange,brown,blue","wax dye,batik print,textured",
3120,0410000107257_2.jpg___full.png,Viscose Blend,Maternity,"red,blue,white","wax dye,batik print,textured",
2927,0430000116817.jpg,Silk,Shalwar Kameez,"yellow,white,green","embroidery,printed,striped",
2927,0430000116817.jpg___full.png,Silk,Shalwar Kameez,"yellow,white,green","embroidery,printed,striped",
2927,0430000116817_3.jpg___full.png,Silk,Shalwar Kameez,"yellow,white,green","embroidery,printed,striped",
2927,0430000116817_3.jpg___full.png,Silk,Shalwar Kameez,"yellow,white,green","embroidery,printed,striped",
2927,0430000116817_1.jpg___upper.png,Silk,Shalwar Kameez,"yellow,white,green","embroidery,printed,striped",
7364,0570000114193.jpg,Cotton,Panjabi,"brown,black",block print,
7364,0570000114193.jpg,Cotton,Panjabi,"brown,black",block print,
7364,0570000114193_1.jpg,Cotton,Panjabi,"brown,black",block print,
7364,0570000114193_1.jpg,Cotton,Panjabi,"brown,black",block print,
646,0560000068551.jpg,Cotton,Saree,"red,brown,black",screen print,
646,0560000068551_2.jpg,Cotton,Saree,"red,brown,black",screen print,
646,0560000068551_1.jpg,Cotton,Saree,"red,brown,black",screen print,
646,0560000068551_1.jpg___full.png,Cotton,Saree,"red,brown,black",screen print,
3001,0430000117574.jpg,Muslin,Shalwar Kameez,"grey,brown,black","embroidery,printed",
3001,0430000117574.jpg,Muslin,Shalwar Kameez,"grey,brown,black","embroidery,printed",
3001,0430000117574_3.jpg,Muslin,Shalwar Kameez,"grey,brown,black","embroidery,printed",
3001,0430000117574_1.jpg,Muslin,Shalwar Kameez,"grey,brown,black","embroidery,printed",
1982,0540000022868.jpg,Silk,Saree,"red,green,purple,golden",,
1982,0540000022868_3.jpg,Silk,Saree,"red,green,purple,golden",,
1982,0540000022868_1.jpg___full.png,Silk,Saree,"red,green,purple,golden",,
441,0560000067176.jpg,Cotton,Saree,"cyan,green,black,grey,yellow",block print,
441,0560000067176_2.jpg,Cotton,Saree,"grey,yellow,cyan,green",block print,
441,0560000067176_1.jpg,Cotton,Saree,"cyan,green,black,grey,yellow",block print,
441,0560000067176_1.jpg___full.png,Cotton,Saree,"cyan,green,black,grey,yellow",block print,
727,0560000067441.jpg,Cotton,Saree,"brown,green,golden",block print,
727,0560000067441_2.jpg,Cotton,Saree,"red,brown,green,golden",block print,
727,0560000067441_1.jpg,Cotton,Saree,"brown,green,golden",block print,
727,0560000067441_1.jpg___full.png,Cotton,Saree,"brown,green,golden",block print,
2650,1420000159971_s.jpg,Viscose,Shalwar Kameez,"grey,pink,blue,green","embroidery,printed",sequins
2650,1420000159971_s.jpg,Viscose,Shalwar Kameez,"grey,pink,blue,green","embroidery,printed",sequins
2650,1420000159971_2.jpg,Viscose,Shalwar Kameez,"grey,brown,pink","embroidery,printed",sequins
1501,0550000141920.jpg,Muslin,Saree,"red,brown","applique,embroidery",applique
1501,0550000141920.jpg,Muslin,Saree,"red,brown","applique,embroidery",applique
1501,0550000141920_2.jpg,Muslin,Saree,"orange,red,brown","applique,embroidery",applique
1501,0550000141920_1.jpg,Muslin,Saree,"red,brown","applique,embroidery",applique
390,0560000071005.jpg,Cotton,Saree,"green,blue,cyan,white",block print,
390,0560000071005_2.jpg,Cotton,Saree,"blue,white,green",block print,
390,0560000071005_2.jpg,Cotton,Saree,"blue,white,green",block print,
390,0560000071005_2.jpg,Cotton,Saree,"blue,white,green",block print,
390,0560000071005_1.jpg,Cotton,Saree,"blue,white,green",block print,
2173,0550000144021.jpg,Silk,Saree,"brown,black,yellow","embroidery,nakshi,printed",nakshi
2173,0550000144021_2.jpg,Silk,Saree,"brown,black,yellow","embroidery,nakshi,printed",nakshi
2173,0550000144021_2.jpg,Silk,Saree,"brown,black,yellow","embroidery,nakshi,printed",nakshi
2173,0550000144021_1.jpg,Silk,Saree,"brown,black","embroidery,nakshi,printed",nakshi
201,0560000068895.jpg,Cotton,Saree,"red,brown,white","dye,block print",
201,0560000068895_2.jpg,Cotton,Saree,"red,brown","dye,block print",
2599,1420000169002.jpg,Viscose,Shalwar Kameez,"orange,purple,cyan","dobby,embroidery,printed",
861,0560000070030.jpg,Cotton,Saree,"purple,pink,golden",opera,
861,0560000070030_2.jpg,Cotton,Saree,"purple,pink,golden",opera,
861,0560000070030_1.jpg___full.png,Cotton,Saree,"brown,purple,pink,golden",opera,
2295,0540000024424.jpg,Silk,Saree,"red,black,blue,green",,
2295,0540000024424_2.jpg,Silk,Saree,"red,blue,green",,
2295,0540000024424_1.jpg___dress.png,Silk,Saree,"red,blue,green",,
356,0560000073306.jpg,Cotton,Saree,"orange,red,brown,white",,tangail
356,0560000073306_2.jpg,Cotton,Saree,"brown,black,orange,white,red",,tangail
356,0560000073306_1.jpg,Cotton,Saree,"brown,black,orange,white,red",,tangail
738,0560000070022.jpg,Cotton,Saree,"pink,cyan,golden",,
738,0560000070022_2.jpg,Cotton,Saree,"pink,cyan,golden",,
3289,0410000101957_3.jpg,Viscose Blend,Maternity,"brown,black,blue",screen print,
3021,0430000115912.jpg,Silk,Shalwar Kameez,"pink,purple,golden","embroidery,screen print",
3021,0430000115912_3.jpg,Silk,Shalwar Kameez,"pink,purple,golden","embroidery,screen print",
2628,1420000165685_4.jpg,Viscose Blend,Shalwar Kameez,"grey,yellow,black","embroidery,printed",
2628,1420000165677_2.jpg,Viscose Blend,Shalwar Kameez,"orange,grey,yellow","embroidery,printed",
1333,0550000147861.jpg,Muslin,Saree,"orange,yellow,black","embroidery,screen print",
1333,0550000147861_2.jpg,Muslin,Saree,"orange,brown,yellow,black","embroidery,screen print",
1333,0550000147861_1.jpg,Muslin,Saree,"orange,yellow,black","embroidery,screen print",
1681,0540000023633.jpg,Silk,Saree,"black,blue,white","dye,embroidery,printed",
1681,0540000023633_2.jpg,Silk,Saree,"black,blue,white","dye,embroidery,printed",
7873,0460000029536.jpg,Voile,Nightwear,"pink,white","tie dye,embroidery",
7873,0460000029536_1.jpg,Voile,Nightwear,"pink,white","tie dye,embroidery",
7789,0470000103095.jpg,Silk,Scarves,"orange,red,white",hand paint,
7789,0470000103095.jpg___full.png,Silk,Scarves,"orange,red,white",hand paint,
6337,1190000012423.jpg,Viscose,Kurta,"orange,grey,cyan,white","embroidery,printed",
6337,1190000012423_1.jpg,Viscose,Kurta,"orange,grey,brown,blue","embroidery,printed",
1191,0560000066961.jpg,Cotton,Saree,"red,brown,green",screen print,
1191,0560000066961_2.jpg,Cotton,Saree,"red,green,golden",screen print,
1535,0540000023634.jpg,Silk,Saree,"brown,white,golden","embroidery,floral",sequins
1535,0540000023634_2.jpg,Silk,Saree,"red,golden,white,green","embroidery,floral",sequins
2451,1420000165309.jpg,Viscose Blend,Shalwar Kameez,"orange,brown,pink,golden","embroidery,printed,textured",
2451,1420000165301.jpg___full.png,Viscose Blend,Shalwar Kameez,"brown,pink,golden","embroidery,printed,textured",
2451,1420000165309_2.jpg___upper.png,Viscose Blend,Shalwar Kameez,"orange,golden","embroidery,printed,textured",
804,0560000067418.jpg,Cotton,Saree,"golden,pink,white,blue",block print,
804,0560000067418_2.jpg,Cotton,Saree,"pink,blue,golden,yellow,white",block print,
804,0560000067418_1.jpg,Cotton,Saree,"golden,pink,white,blue",block print,
7962,0460000029192.jpg,Voile,Nightwear,"white,green",embroidery,lace
7962,0460000029192_2.jpg,Voile,Nightwear,"grey,white",embroidery,lace
6966,0570000121830.jpg,Viscose Blend,Panjabi,"black,white,golden",printed,
6966,0570000121830_1.jpg,Viscose Blend,Panjabi,"black,white,golden",printed,
7804,0460000029836.jpg,Linen,Nightwear,"black,white,green",printed,
7804,0460000029836_1.jpg,Linen,Nightwear,"black,white,green",printed,
7984,0460000028937.jpg,Voile,Nightwear,"black,blue","tie dye,screen print",
7984,0460000028937_1.jpg,Voile,Nightwear,"black,blue","tie dye,screen print",
7608,0470000103711.jpg,Silk,Scarves,"brown,purple,pink,blue",hand paint,
7608,0470000103711.jpg___full.png,Silk,Scarves,"brown,purple,pink,blue",hand paint,
2188,0550000141557.jpg,Muslin,Saree,"orange,red,golden","embroidery,nakshi,printed",nakshi
2188,0550000141557_1.jpg___full.png,Muslin,Saree,"orange,red,yellow","embroidery,nakshi,printed",nakshi
211,0560000070509.jpg,Cotton,Saree,"yellow,white,green","applique,embroidery,printed",applique
211,0560000070509_2.jpg,Cotton,Saree,"yellow,green","applique,embroidery,printed",applique
211,0560000070509_1.jpg,Cotton,Saree,"yellow,white,green","applique,embroidery,printed",applique
7658,0470000103619.jpg,Silk,Scarves,"red,black",hand paint,
7658,0470000103619.jpg___full.png,Silk,Scarves,"red,black",hand paint,
6562,0570000130012.jpg,Cotton,Panjabi,"grey,black,white",block print,
6562,0570000130012_1.jpg,Cotton,Panjabi,"black,grey,yellow,white",block print,
3116,0410000105598.jpg,Cotton,Maternity,"black,purple,blue",embroidery,
3116,0410000105598.jpg___full.png,Cotton,Maternity,"red,black,purple,blue",embroidery,
2521,1420000170493_1.jpg,Viscose,Shalwar Kameez,"red,purple,golden","embroidery,printed",
2521,1420000170493_3.jpg,Viscose,Shalwar Kameez,"red,purple,golden","embroidery,printed",
370,0560000073181.jpg,Cotton,Saree,"red,brown",nakshi,nakshi
370,0560000073181_2.jpg,Cotton,Saree,"red,brown,blue",nakshi,nakshi
370,0560000073181_1.jpg,Cotton,Saree,"red,brown,yellow",nakshi,nakshi
6900,0570000127906_1.jpg,Voile,Panjabi,"orange,blue,white","block print,textured",
6900,0570000127906_1.jpg___full.png,Voile,Panjabi,"orange,blue,white","block print,textured",
6809,0570000126186.jpg,Viscose Blend,Panjabi,"black,pink",block print,
6809,0570000126186_1.jpg,Viscose Blend,Panjabi,"black,pink",block print,
7691,0470000103604.jpg,Silk,Scarves,"orange,black,white",hand paint,
7691,0470000103604.jpg___full.png,Silk,Scarves,"orange,black,white",hand paint,
6475,1190000008563.jpg,Viscose,Kurta,"green,pink,blue","embroidery,floral,printed",sequins
6475,1190000008563_2.jpg,Viscose,Kurta,"green,pink,blue","embroidery,floral,printed",sequins
6475,1190000008563_1.jpg,Viscose,Kurta,"green,golden","embroidery,floral,printed",sequins
6676,0570000113810.jpg,Cotton,Panjabi,"grey,black",block print,
6676,0570000113810.jpg___full.png,Cotton,Panjabi,"grey,black",block print,
6676,0570000113810.jpg___full.png,Cotton,Panjabi,"grey,black",block print,
991,0560000066913.jpg,Cotton,Saree,"red,black,blue,green","check,screen print",
991,0560000066913_2.jpg,Cotton,Saree,"red,yellow,blue,green","check,screen print",
3433,0410000099244.jpg,Cotton,Maternity,"orange,blue,white","embroidery,floral,printed",
3433,0410000099244_1.jpg,Cotton,Maternity,"pink,blue,green,yellow,white","embroidery,floral,printed",
1714,0540000023035.jpg,Silk,Saree,"black,yellow,blue,green","embroidery,screen print",
1714,0540000023035_2.jpg,Silk,Saree,"orange,yellow,black,green","embroidery,screen print",
1714,0540000023035_1.jpg,Silk,Saree,"orange,yellow,black,green","embroidery,screen print",
6522,0570000130264.jpg,Cotton,Panjabi,"red,black,golden",block print,
6522,0570000130264.jpg___upper.png,Cotton,Panjabi,"red,golden",block print,
7515,0410000099206.jpg,Viscose,Skirts,pink,screen print,
7515,0410000099206_1.jpg,Viscose,Skirts,"brown,pink,blue",screen print,
286,0560000070516.jpg,Cotton,Saree,"red,brown,yellow","embroidery,printed",
286,0560000070516_2.jpg,Cotton,Saree,"orange,red,brown,yellow","embroidery,printed",
286,0560000070516_1.jpg,Cotton,Saree,"orange,red,brown,yellow","embroidery,printed",
7065,0570000123708.jpg,Poplin,Panjabi,"pink,golden,blue",block print,
7065,0570000123708_1.jpg,Poplin,Panjabi,"blue,golden",block print,
2071,0550000143611.jpg,Muslin,Saree,"grey,blue,cyan,green",embroidery,nakshi
2071,0550000143611_2.jpg,Muslin,Saree,"yellow,cyan,green",embroidery,nakshi
2071,0550000143611_1.jpg,Muslin,Saree,"blue,cyan,green,grey,purple",embroidery,nakshi
6819,0570000127579.jpg,Viscose,Panjabi,"brown,blue,white,golden","block print,textured",
6819,0570000127579.jpg___full.png,Viscose,Panjabi,"brown,blue","block print,textured",
1197,0560000067901.jpg,Cotton,Saree,"pink,blue,brown,yellow,white",block print,
1197,0560000067901_2.jpg,Cotton,Saree,"grey,yellow,white",block print,
1197,0560000067901_1.jpg,Cotton,Saree,"pink,blue,brown,grey,yellow",block print,
7101,0570000125229.jpg,Viscose,Panjabi,"cyan,white",,
7101,0570000125229.jpg___dress.png,Viscose,Panjabi,green,,
7674,0470000103553.jpg,Cotton,Scarves,"blue,cyan,green,yellow,purple",hand paint,
7674,0470000103553.jpg___full.png,Cotton,Scarves,"blue,cyan,green,yellow,purple",hand paint,
168,0560000069525.jpg,Cotton,Saree,"pink,green,brown,black,white",screen print,
168,0560000069525_2.jpg,Cotton,Saree,"black,pink,white,green",screen print,
168,0560000069525_1.jpg,Cotton,Saree,"pink,green,brown,black,white",screen print,
556,0560000070767.jpg,Cotton,Saree,"orange,brown,pink",opera,
556,0560000070767.jpg,Cotton,Saree,"orange,brown,pink",opera,
556,0560000070767_2.jpg,Cotton,Saree,"orange,purple",opera,
556,0560000070767_2.jpg,Cotton,Saree,"orange,purple",opera,
556,0560000070767_1.jpg,Cotton,Saree,"orange,brown,purple",opera,
2699,1420000162897.jpg,Cotton,Shalwar Kameez,"grey,brown,blue,red","applique,tie dye,embroidery,brush paint,printed",applique
2699,1420000162889_4.jpg,Cotton,Shalwar Kameez,"red,brown,blue","applique,tie dye,embroidery,brush paint,printed",applique
